,Python/is_empty1,Python/is_empty2,C++/is_empty_spot29,C++/is_empty_atva19,C++/is_empty_spot28,C++/old_is_empty,/result,aut/states,aut/edges,aut/sccs,aut/ntsccs,aut/nrsccs,aut/nrstates,aut/sets,aut/acc,/bench
1,31.1204991012346,24.384695797925815,13.481317850528285,13.644511549500749,13.57903319876641,226.83652199339122,TTTTTT,100000,125535,28,2,2,99974,20,Fin(9) & (Fin(7)|Fin(10)) & ((((((Fin(18) & Inf(14) & (Fin(6)|Fin(15)|Fin(19)) & (Fin(15) | Inf(16))) | Inf(10)) & (Fin(8) | Inf(1) | Inf(17) | Inf(11) | (((Fin(12)|Fin(13)) | Inf(6) | Inf(13)) & (Inf(6) | (Fin(6) & Inf(2)) | Inf(3) | Fin(2))))) | ((Fin(4)|Fin(6)) & Inf(17))) & Fin(14) & Fin(6)) | (((Fin(8) & Fin(8)) | (Fin(0) & Fin(12)) | (Fin(4) & Fin(10))) & ((Inf(8)&Inf(10)) | (Inf(6) & (Inf(5) | Fin(19)))) & Fin(14)) | (Fin(10) & Fin(15) & (Fin(6)|Fin(16)) & Fin(11)) | (Fin(12) & (Inf(10) | Inf(8)))),random-rep
2,7.796182399615645,0.05431730459677055,0.04896934760035947,0.048747528006788346,0.04878322459990159,1031.9398029823788,FFFFFF,100000,125384,3,1,1,99998,20,(((((Fin(9) & Fin(4)) | Fin(4)) & Fin(6)) | (Inf(0)&Inf(12)&Inf(18)) | Inf(15) | (Fin(1)|Fin(3)) | Inf(15) | Inf(7) | Inf(8) | (Fin(10) & Fin(8))) & (Fin(0) | Inf(2)) & (((Inf(2)&Inf(19)) & Fin(19)) | Inf(17)) & ((Fin(10)|Fin(13)) | Inf(15) | Inf(15)) & (((Inf(5) | Inf(14)) & (Fin(8)|Fin(16)) & Inf(17) & Fin(11)) | (Inf(1)&Inf(10)) | (Fin(5)|Fin(10)))) | (Fin(10) & Fin(16) & Fin(3)),random-rep
3,20.0787500012666,7.626649319427088,7.491969360271469,7.507752140518278,7.509132779669017,502.1886629983783,FFFFFF,100000,125338,1,1,1,100000,20,(Fin(17) | ((Inf(7)&Inf(15)) & (Fin(11) | Inf(7)) & ((Fin(4)|Fin(14)) | (Inf(7) & (Fin(2)|Fin(16))) | ((Inf(4)&Inf(12)) & Fin(2) & Fin(9))))) & Inf(0) & (Fin(6) | Inf(1)) & ((Fin(8) & Fin(0) & Inf(14)) | ((Inf(7) | Inf(1)) & Inf(3)) | (Fin(2) & (Inf(3)&Inf(9)&Inf(18)) & (Inf(0) | Fin(17) | Inf(13))) | (Fin(7) & (Inf(7)&Inf(11))) | Inf(11) | Inf(5) | ((Fin(19) | Inf(14)) & Fin(8) & Fin(0)) | (Inf(11) & Fin(10))),random-rep
4,18.242398399161175,0.07582171879475937,0.07033388500567525,0.07037600940093398,0.07033555180532858,117.91932448977605,FFFFFF,100000,125415,4,1,1,99997,20,(Inf(1) | ((Inf(13)&Inf(14)) & Fin(11)) | Fin(1) | ((((Inf(8)&Inf(19)) & ((Inf(16) & Fin(5)) | Fin(3))) | (Fin(3)|Fin(4)) | (Inf(11)&Inf(13))) & (((Inf(9)&Inf(16)) & Fin(13)) | ((Inf(10)&Inf(17)) & Fin(11))) & Inf(6) & Fin(14))) & ((Fin(18) & Fin(6) & Inf(2) & ((Inf(13) & Fin(13) & ((Fin(4)|Fin(15)) | Inf(7))) | (Inf(12) & Fin(3) & Fin(0)) | Inf(1))) | (Fin(7)|Fin(11))),random-rep
5,6.218830361030996,0.07555934119736776,0.0708881817990914,0.07112560520181432,0.07098003419814632,234.33363501681015,FFFFFF,100000,125383,5,3,3,99998,20,Fin(18) | (Inf(5)&Inf(17)) | (((Fin(17) & Fin(7)) | Inf(18) | Inf(3)) & ((Fin(0) & Fin(15) & (Fin(11) | Inf(17) | (Inf(8)&Inf(13))) & Fin(11)) | Inf(6) | (Fin(11) & Fin(3) & Fin(3))) & (Inf(14) | ((Inf(1)&Inf(6)&Inf(18)&Inf(19)) & Fin(3)))) | Inf(9) | (Inf(16) & Fin(10) & Fin(9)) | (Inf(6)&Inf(8)) | (Fin(17) & Fin(4) & Fin(2)) | ((((Inf(13) | Inf(9)) & Fin(6) & Fin(13) & Inf(11)) | Inf(17)) & (Fin(13) | (Inf(17) & Fin(12)))) | (((Fin(17) & Fin(17)) | (Fin(12) & Fin(14)) | Fin(4)) & Fin(17) & Fin(17) & Inf(11)),random-rep
6,55.58538259938359,56.18851740146056,30.316216102801263,29.95694240089506,30.605282698525116,12.303098500706255,TTTTTT,100000,125542,2,1,1,99999,20,(((((Inf(0)&Inf(5)) | Fin(15) | Inf(7)) & (Inf(9) | (Fin(16) & Fin(7) & Fin(18)))) | Inf(5) | (Fin(0)|Fin(19)) | (Fin(10) & Fin(3)) | Inf(17) | Inf(1) | Inf(17)) & Fin(14) & Inf(14)) | ((Inf(8)&Inf(13)) & Fin(7) & Fin(19) & ((Inf(2) & Fin(9)) | (Fin(16) & Fin(0) & Fin(4) & Fin(0)) | Inf(15)) & (Inf(11) | Inf(6)) & Fin(8) & (Inf(12) | Fin(7))),random-rep
7,6.856089499779046,0.022229783999500798,0.019430594251025467,0.019556276200455615,0.019491613502032122,359.34193700086325,FFFFFF,100000,125440,8,1,1,99993,20,(((Inf(10) | ((Fin(8)|Fin(14)) & Inf(14)) | (Fin(2)|Fin(9)|Fin(15)) | (Inf(13) & Fin(8))) & ((Fin(8) & Fin(1)) | (Inf(2)&Inf(9))) & (Inf(4)&Inf(14))) | ((Fin(8) | ((Fin(2)|Fin(19)) & Inf(8) & Fin(11)) | (Inf(5) & Fin(14))) & (((Fin(8) | Inf(14)) & Fin(2)) | Inf(10)) & Inf(12) & ((Fin(2) & (Inf(7)&Inf(16)) & Fin(0) & Fin(14)) | (Fin(1) & Inf(19)))) | (Fin(18) & Fin(17) & Fin(8)) | Fin(3) | Inf(4) | Inf(16) | ((Fin(10) | (Fin(13) & Inf(18)) | Inf(8)) & Fin(9))) & ((Inf(6)&Inf(10)) | (Fin(8) & ((Inf(14)&Inf(18)) | Fin(9)))),random-rep
8,6.5850566199515015,0.0873471714090556,0.08181664820294828,0.08170996559783816,0.08193667740561068,291.0425260197371,FFFFFF,100000,125169,2,1,1,99999,20,(Inf(11) & (Inf(18) | (Inf(8) & Fin(1)) | Inf(6)) & ((Inf(0)&Inf(13)) | Fin(10)) & Fin(5) & Fin(18)) | Inf(15) | ((((Inf(19) | (Inf(2) & Fin(0)) | (Fin(3)|Fin(14))) & Fin(18) & Fin(16) & ((Fin(7) & Inf(9) & Fin(10)) | Inf(13) | Inf(13))) | Inf(6) | Fin(17) | (Fin(4) & Fin(18))) & (Inf(1)&Inf(9)&Inf(12))),random-rep
9,6.834312359569594,0.04701772580156103,0.04157239400083199,0.04154165480285883,0.04161192059982568,1062.2892710380256,FFFFFF,100000,125488,5,1,1,99996,20,((Fin(4) | ((Fin(19) | Inf(9)) & (Inf(18) | Inf(6)))) & Inf(4)) | ((Inf(7) | (Fin(2) & Fin(15)) | Fin(16) | Inf(10) | Inf(14)) & (((Fin(8)|Fin(11)|Fin(19)) & Inf(18)) | Fin(2)) & (Fin(0)|Fin(7))) | (((Fin(4)|Fin(5)|Fin(14)) | Inf(15) | (Inf(14) & (Inf(8) | Fin(1)) & (Fin(3)|Fin(12)))) & ((Fin(11)|Fin(18)) | ((Inf(1)&Inf(17)) & Fin(13))) & (Inf(15) | Inf(11) | Fin(2))) | Fin(14),random-rep
10,6.294627680908889,0.05962312559131533,0.0555895127938129,0.05451396380085498,0.05459740500664338,291.69384302804247,FFFFFF,100000,125360,1,1,1,100000,20,((Fin(2) | (Inf(19) & (Fin(9)|Fin(17)))) & Fin(14) & Inf(1)) | Fin(12) | Inf(18) | (Fin(4) & (((Inf(14)&Inf(15)) & (Inf(3) | Fin(16)) & Fin(3) & Fin(11) & (Inf(1) | (Fin(0)|Fin(6)))) | ((Inf(10) | (Fin(5) & ((Inf(12) & Fin(14)) | Inf(14) | (Fin(7) & (Fin(4) | Inf(2))) | Inf(1) | (Fin(14) & Inf(13))))) & (Inf(9)&Inf(16)) & Fin(7)))) | (((Fin(7) & Fin(12)) | (((Fin(5) & (Inf(5) | Inf(8))) | (Fin(4)|Fin(14))) & (Inf(1)&Inf(16)) & Fin(14))) & ((Fin(8) & Fin(4)) | (Fin(4)|Fin(10)) | ((Inf(2)&Inf(12)) & Fin(4)))),random-rep
11,31.100656802300364,23.8193643046543,13.46717829874251,13.324672752059996,13.42263585247565,12.416086948360316,TTTTTT,100000,125576,2,1,1,99999,20,Fin(8) & Fin(1) & (Inf(17) | (Fin(4)|Fin(19)) | Inf(16) | ((((Inf(10) | Inf(12)) & (Inf(3) | Inf(5))) | Fin(16)) & Fin(3) & Inf(4)) | Inf(18) | Inf(5) | (Fin(19) & Fin(12)) | (Fin(12) & Fin(15) & Fin(7) & Fin(16)) | Inf(14) | Inf(16) | ((Fin(11) | Inf(13)) & Inf(0))) & Fin(15) & Fin(8) & (Inf(3)&Inf(14)) & (Inf(5) | Inf(15)) & Fin(14) & (Fin(14) | Inf(6)) & ((Fin(0) & ((Fin(1) & Fin(16)) | Fin(12)) & Fin(12) & Inf(16) & Fin(1)) | (Fin(19) & (Inf(5)&Inf(19)) & ((Fin(3) & (Inf(4) | Fin(7))) | Fin(2))) | Fin(18) | Inf(3) | (Fin(4) & Fin(9))),random-rep
12,29.81421269942075,22.54089469788596,11.966953449882567,12.063672102522105,11.79186480003409,179.25271048443392,TTTTTT,100000,125586,2,1,1,99999,20,(Inf(17) | Inf(1) | Inf(14)) & (Inf(14) | (Inf(9) & Fin(10) & (Inf(4) | Fin(15)))) & ((Fin(19) & Inf(13)) | Inf(19) | Inf(7) | (Inf(18) & Fin(11) & Fin(12) & Fin(2))) & Fin(16) & (Fin(6)|Fin(9)) & Fin(5) & (Inf(10) | Inf(0) | Fin(8)) & Fin(14) & Fin(3) & (Inf(1)&Inf(19)) & Fin(17),random-rep
13,6.649525440298021,0.09005298459669575,0.08460910699795932,0.08453914700075985,0.08440943699097261,227.20432601636276,FFFFFF,100000,125344,4,1,1,99997,20,(Inf(14) & (Fin(6) | Inf(7)) & (Inf(2) | ((Inf(1) | Fin(8)) & Inf(18) & (Inf(0) | Inf(3))) | (Fin(15) & (Fin(1)|Fin(17))) | Inf(17))) | (((Fin(12) & Inf(5)) | Inf(15) | Fin(13)) & ((Fin(10) & Inf(17) & Fin(17)) | Inf(2)) & (Inf(17) | Inf(0))) | Fin(1) | (Fin(16) & Inf(14)) | Inf(18) | (Inf(11) & (Inf(19) | (Fin(1)|Fin(11)|Fin(16)) | Inf(12) | (Inf(14) & (Inf(4) | Fin(12))) | ((Fin(12)|Fin(17)) & Fin(17)) | Inf(9))),random-rep
14,17.737569200107828,4.240425419993699,4.230690479744226,4.247937019681558,4.234255119226873,571.5954710030928,FFFFFF,100000,125524,5,1,1,99996,20,(Fin(4)|Fin(17)) & ((Fin(1) & Fin(7)) | (Fin(3) & Fin(14)) | Inf(9) | Inf(7) | Inf(2) | Inf(1) | ((Fin(2) | Inf(7)) & (Inf(2)&Inf(7)) & Fin(18) & Fin(0) & (Fin(17) | Inf(11)) & (Inf(17) | Fin(5))) | (((Inf(19) & Fin(10) & (Fin(13) | Inf(12))) | Fin(15)) & (Inf(10) | (Fin(18) & (Inf(7) | Inf(7))) | Inf(5)) & Fin(5) & ((Fin(6)|Fin(13)) | ((Fin(8) | Inf(12)) & Inf(17) & ((Fin(4) & Inf(16)) | Fin(17))) | Inf(11)))),random-rep
15,6.3620506203733385,0.05333061000565067,0.047881143598351626,0.04809757899492979,0.048022041795775294,151.20712749194354,FFFFFF,100000,125470,2,1,1,99999,20,((Inf(10) | Inf(5)) & Inf(15)) | ((Inf(19) | Inf(15)) & (Inf(8)&Inf(15)) & Fin(18) & (Fin(12) | Inf(16))) | ((((Inf(9) | Inf(3) | Fin(19) | (Fin(3) & Fin(6))) & ((Inf(3)&Inf(11)) | Fin(3)) & (Inf(3) | Inf(14) | Inf(14))) | Inf(0) | (Fin(14) & (Inf(16) | Fin(12)) & (Fin(14) | ((((Inf(2)&Inf(3)&Inf(4)) & Fin(3)) | Inf(9)) & Fin(0))))) & (Inf(10)&Inf(14)) & Fin(17) & (Inf(14) | (((Fin(12) & Inf(10)) | Inf(7) | Inf(3)) & (((Inf(17) | Fin(13) | (Fin(17) & Inf(3) & Fin(1))) & Fin(13)) | Inf(6))) | (Fin(0) & (Fin(11)|Fin(15))))),random-rep
16,18.57520815101452,1.4122016399051063,1.3991134602110833,1.4018225250765681,1.4423561550211161,96.16437900112942,FFFFFF,100000,125459,4,1,1,99997,20,(Fin(1) & (Fin(13) | Inf(18) | Inf(12) | (Inf(3)&Inf(16)) | Inf(4)) & Fin(8) & Inf(7) & Fin(1)) | ((Inf(2)&Inf(3)&Inf(17)) & Fin(15) & Fin(2) & Fin(12) & ((Fin(15) & Fin(17) & Inf(6) & Fin(9) & Fin(12) & Fin(8)) | (Inf(12) & (Inf(6) | Inf(10))) | Inf(15) | Inf(17) | Fin(19) | Inf(5) | Inf(11) | (Fin(3) & Fin(0))) & Fin(2)) | Fin(14),random-rep
17,6.843984500737861,0.08563787980237976,0.0804349411977455,0.0803282218053937,0.08024950340623035,198.15731249400415,FFFFFF,100000,125289,5,1,1,99996,20,((Fin(0)|Fin(10)) & Inf(10)) | (Inf(10) & Fin(0)) | (Fin(13) & (Inf(9)&Inf(13)) & Fin(6)) | ((Inf(11)&Inf(14)) & (Fin(13) | (Inf(0)&Inf(17)))) | Inf(19) | (((Fin(2)|Fin(10)) | (Fin(4) & Fin(9))) & ((Fin(8) & Fin(0) & Inf(3) & (Fin(14) | Inf(1) | (Fin(8) & Fin(0)) | (Fin(0) & Fin(16)) | (Fin(18) & (Inf(0)&Inf(8))))) | Inf(6))) | Fin(9) | ((Inf(4) | Fin(5)) & (Inf(19) | (Inf(1)&Inf(7)) | Inf(0) | Fin(12)) & Fin(10) & (Inf(4)&Inf(15))),random-rep
18,6.3437321002129465,0.035730725096073,0.03095934169832617,0.030659789202036335,0.030729534395504743,12.37903835135512,FFFFFF,100000,125351,1,1,1,100000,20,(Fin(1)|Fin(2)|Fin(3)|Fin(7)|Fin(14)) | Inf(6) | Inf(17) | Inf(9) | Inf(19) | (Fin(16) & Inf(4) & (Inf(15) | Inf(10))) | (Fin(8) & Fin(7) & Fin(7) & (Inf(14) | Inf(9))) | Inf(18) | (Inf(0)&Inf(19)) | ((Inf(3) | Fin(17)) & Inf(9) & Fin(7)) | (((Inf(7) & Fin(5) & Fin(8)) | Fin(12)) & Fin(11) & Fin(7)) | Inf(3) | Inf(16) | (Inf(7) & Fin(13)),random-rep
19,22.68542670062743,9.21610470104497,9.11017670063302,9.104759959736839,9.10950128105469,286.1765500274487,FFFFFF,100000,125285,1,1,1,100000,20,(((Fin(16) | Inf(15)) & (Fin(18) | Inf(7) | (Fin(3) & Inf(6))) & Fin(7) & ((Fin(15)|Fin(18)) | (Inf(2) & Fin(7)))) | (((Inf(9)&Inf(18)) | Inf(3) | Inf(2) | Inf(17) | (Inf(18) & Fin(16)) | (Fin(10)|Fin(17)) | Inf(18) | Inf(12) | Inf(11)) & ((Inf(10) & Fin(4)) | (Fin(14) & Inf(13)))) | (Inf(16) & Fin(13)) | (Fin(2)|Fin(9)|Fin(15)|Fin(19)) | ((Inf(0)&Inf(3)&Inf(4)) & (Fin(3) | (Fin(8) & Fin(3))) & (Inf(4) | Inf(16)))) & ((Fin(3) & (Fin(18) | Inf(1) | (Fin(18) & (Inf(11)&Inf(17))))) | (Fin(15) & Fin(5)) | (Fin(3)|Fin(10)|Fin(11)|Fin(15)|Fin(18)) | Inf(16) | Inf(15)),random-rep
20,6.326179120223969,0.04720316819148138,0.04123247700044885,0.041293266590218994,0.04134506540140137,219.54870101762936,FFFFFF,100000,125520,4,1,1,99997,20,Inf(10) | Inf(19) | (Fin(4)|Fin(13)) | Inf(0) | ((((Fin(3)|Fin(6)|Fin(17)) & Fin(7) & Fin(14) & Inf(17)) | ((Inf(2)&Inf(12)) & Fin(9)) | Inf(17) | (Inf(1) & Fin(5))) & ((Fin(3)|Fin(11)) | Inf(16) | (Fin(3) & Inf(3))) & Inf(15) & Fin(14) & Fin(9) & Fin(19) & Fin(2) & Fin(8)) | Inf(17) | (Inf(18) & Fin(14)),random-rep
21,6.657828759634867,0.04035477180732414,0.035187285003485155,0.03517601490020752,0.03505406079930253,509.2168229748495,FFFFFF,100000,125425,12,2,2,99990,20,(Fin(13) | ((Inf(9) | Inf(9) | (Fin(14)|Fin(15)) | Inf(18) | ((Inf(0)&Inf(8)&Inf(16)) & (Inf(0) | Inf(6)))) & (Inf(18) | Fin(5))) | ((Fin(10) | Inf(9)) & Inf(8)) | (Inf(1)&Inf(4)) | ((Fin(3) | Inf(18)) & Inf(7) & (Inf(11) | Fin(5) | Inf(17))) | ((Inf(11) | Inf(5)) & (((Inf(11)&Inf(16)) & Fin(0) & (Fin(15) | Inf(12))) | Inf(2) | Inf(15) | Fin(10)))) & (Fin(1) | Inf(9) | Inf(19)),random-rep
22,81.93342019803822,82.44682719232515,50.43506299844012,51.39907660195604,50.66891820169985,193.21196948294528,TTTTTT,100000,125417,1,1,1,100000,20,((Fin(9) & Fin(12)) | (((Fin(5) & ((Fin(3) & (Inf(13) | Fin(10))) | Fin(5)) & (Fin(8) | Inf(5))) | (Fin(7) & Fin(11) & (Fin(1)|Fin(11)))) & ((Fin(1)|Fin(18)) | ((Fin(18) | (Fin(11) & (Inf(9)&Inf(15)&Inf(19))) | Inf(19)) & Fin(6) & Fin(19) & (((Inf(9) | Inf(9)) & (Inf(3)&Inf(6))) | (Fin(9)|Fin(10)|Fin(14)|Fin(17)) | (Fin(9) & Inf(9)) | Inf(5)))))) & (((Inf(0)&Inf(3)&Inf(16)) & Fin(4)) | (Fin(8) & Inf(13) & (Inf(16) | Inf(2)) & (Fin(10) | Inf(18)) & (Fin(16) | Inf(8))) | Inf(5)),random-rep
23,6.221659959992394,0.055466862593311815,0.05042071139905602,0.0507474392070435,0.05063389940187335,161.99952599708922,FFFFFF,100000,125281,2,1,1,99999,20,(Fin(10) & ((Inf(9)&Inf(12)) | Inf(3) | Inf(13) | (Fin(4)|Fin(16)) | Inf(1) | Inf(4) | ((Fin(4) | Inf(2)) & (Fin(1) | ((Inf(3) | (Fin(8) & Fin(5)) | ((Inf(0) | (Fin(19) & Inf(3))) & (((Inf(17) | Inf(1)) & Fin(15)) | Fin(0)))) & (Inf(1) | (Fin(18) & (Inf(5)&Inf(11)&Inf(12)&Inf(16)) & Fin(6)))))))) | Inf(7) | Inf(14),random-rep
24,7.545532559743151,0.09688845979981124,0.09174151360057295,0.09140648460015655,0.09149448761017993,422.193018021062,FFFFFF,100000,125470,2,1,1,99999,20,((Inf(14) | Fin(2)) & (Fin(10) | Inf(3) | (Inf(9)&Inf(11)) | Inf(11) | (Inf(11)&Inf(16))) & (Fin(4) | Inf(1)) & Fin(4)) | (Fin(15) & ((Fin(4) & Inf(3)) | Fin(6) | Inf(11))) | (((Fin(1) & Inf(12)) | Fin(13)) & Fin(15) & Fin(8)) | (Fin(11) & Inf(9)) | Inf(12) | ((Inf(7) | Fin(4) | (Fin(3) & Inf(17))) & ((Fin(16) & Fin(5)) | (Inf(5) & (Inf(9) | Inf(18))))) | ((Fin(14) | (Inf(3)&Inf(11))) & Fin(0)) | Fin(19),random-rep
25,43.107161205261946,5.974356100196019,6.010525219608098,5.9657628601416945,6.005746639566496,294.7419290430844,FFFFFF,100000,125514,4,1,1,99997,20,((Inf(11)&Inf(19)) & ((Fin(4)|Fin(9)) | ((Inf(2) | (Fin(19) & Inf(19))) & (Fin(2)|Fin(8)) & Inf(14)) | (Fin(17) & Fin(10)) | (Inf(11) & Fin(13))) & ((Fin(11) & (Fin(7) | Inf(15) | Inf(18)) & Inf(11) & (Inf(6) | Inf(3))) | ((Fin(19) | Inf(19) | (Inf(3)&Inf(18))) & Fin(0)))) | (((Fin(11) & Fin(13)) | Fin(13) | Inf(15) | Inf(16)) & (Fin(4)|Fin(17))) | (Fin(16) & Fin(4) & Inf(1) & (Fin(11)|Fin(15)) & Fin(12) & Fin(5)) | (Fin(15) & Inf(8)),random-rep
26,27.28041879599914,4.315456700278446,4.32971972040832,4.269585040165111,4.234066919889301,176.23713598004542,FFFFFF,100000,125371,2,1,1,99999,20,((Fin(16) | Inf(18)) & Inf(16) & Fin(7) & Fin(11)) | ((Inf(2) | Inf(3) | Inf(6)) & (Inf(9)&Inf(10)) & (Fin(19) | ((Inf(4) | Inf(2)) & ((Inf(1)&Inf(11)) | ((Inf(5) | Fin(13)) & Fin(17) & (Inf(12)&Inf(14)) & Fin(8)))) | Inf(19)) & (Fin(0)|Fin(3)) & (Inf(6) | Inf(15) | Inf(11) | Inf(3) | Inf(7) | (Fin(8) & Inf(4))) & Fin(17) & (Fin(4) | Inf(18))),random-rep
27,7.244498720392585,0.15731483447598293,0.15289532899623737,0.15285875200061128,0.15238192002288997,1087.6820529811084,FFFFFF,100000,125390,29,2,2,99973,20,((Inf(13) | Inf(12) | (Inf(1)&Inf(10)) | (Fin(3)|Fin(11)) | Inf(7)) & (Inf(2) | (((Inf(19) & Fin(8)) | Inf(15)) & Inf(17))) & ((Fin(4) & Fin(3) & Fin(14)) | Inf(5) | Inf(4) | Fin(2)) & (Inf(1) | Inf(15)) & (((Fin(0)|Fin(9)) & Inf(18)) | Fin(7))) | (Inf(17) & Fin(19) & Fin(6) & (Fin(16)|Fin(18))) | (Inf(11) & Fin(13)),random-rep
28,50.87101379176602,36.96839290205389,24.933571298606694,24.146294896490872,24.553456099238247,557.0431540254503,FFFFFF,100000,125495,1,1,1,100000,20,(Inf(14) | (Fin(0)|Fin(5)|Fin(12)|Fin(19)) | (Inf(4) & Fin(6) & (Fin(12) | (Inf(15) & (Inf(15) | Inf(17))))) | Inf(11)) & ((Fin(8) & Fin(15)) | (Fin(1)|Fin(7)) | Inf(16)) & (Inf(16) | Fin(0)) & (Inf(5) | Inf(10)) & (Inf(0) | Inf(0)) & ((Fin(1)|Fin(9)) | (Fin(15) & (((Inf(18) | Fin(2)) & (Inf(1)&Inf(4))) | (Fin(3) & Inf(13))))),random-rep
29,18.66365800087806,7.4210119200870395,7.225530160358176,7.289802159648389,7.179407259682193,268.2551020407118,FFFFFF,100000,125235,5,2,2,99997,20,(Inf(9)&Inf(10)) & ((Inf(7) & Fin(8)) | (Fin(3)|Fin(8)) | (Fin(1) & (Inf(7) | Fin(15)) & Inf(19))) & (Inf(0) | Inf(7) | Inf(14)) & (Inf(11) | ((((Inf(5)&Inf(15)) & Fin(12)) | (Fin(10)|Fin(17))) & Inf(12) & Fin(6) & (Inf(13) | Fin(2))) | ((Inf(19) | (Inf(13) & (Inf(6) | Inf(4)))) & (Inf(18) | Inf(16)))),random-rep
30,6.336015000706539,0.08098868239903823,0.07634002820122987,0.07613271280424669,0.07633379860781134,12.368715601041913,FFFFFF,100000,125498,2,2,2,100000,20,(Inf(17) & (Inf(17) | Fin(7))) | Inf(7) | (Fin(13) & Inf(9)) | (Fin(1)|Fin(7)) | (Fin(4) & (Inf(7)&Inf(13)) & Fin(7) & Fin(8) & Fin(18)) | ((Fin(8)|Fin(11)) & ((Inf(5) & (Fin(10) | Inf(0))) | Inf(16))) | Inf(12) | (((Inf(7) & Fin(7)) | (Inf(2) & ((Fin(14) & Fin(8)) | Inf(17)))) & (Inf(2) | Inf(12) | (Fin(3)|Fin(15)) | (Inf(8)&Inf(19)) | Inf(6))),random-rep
31,6.729249219642952,0.04092617440037429,0.03508276289794594,0.03520857819821686,0.03520618289476261,137.91097549255937,FFFFFF,100000,125563,7,1,1,99994,20,(Inf(2) & Fin(8)) | (Inf(18) & (Fin(15) | Inf(17) | Inf(5) | ((Inf(0)&Inf(2)&Inf(6)) & (Inf(8) | Inf(8))))) | Inf(7) | (((Inf(0)&Inf(13)) | ((Inf(12)&Inf(18)) & ((Fin(11)|Fin(16)) | Inf(15)))) & ((((Inf(16) & (Inf(14) | Inf(9) | (Inf(13) & (Inf(16) | Inf(6) | Inf(0))))) | Inf(1)) & Inf(5)) | Inf(4) | (((Inf(3)&Inf(5)) | Inf(17)) & Fin(19) & Fin(7)) | (Inf(10) & Fin(0)))),random-rep
32,6.478316279826686,0.46353783598169684,0.45367866195738316,0.4510720979887992,0.4546371200121939,138.61281049321406,FFFFFF,100000,125188,3,2,2,99999,20,((Fin(4) & (Inf(15) | (Fin(1)|Fin(3)|Fin(9)|Fin(17)) | Inf(18) | Inf(7) | (Fin(1) & (Fin(17) | Inf(4))))) | (Fin(6) & Inf(16)) | Inf(12) | (Fin(0)|Fin(4)) | Inf(2) | Inf(5) | (((Fin(5) & (Fin(17) | Inf(14)) & Fin(3)) | Inf(3)) & ((Fin(6) & Inf(15)) | Inf(17)))) & Fin(17) & (((Inf(2)&Inf(6)&Inf(10)&Inf(12)) & (Fin(10)|Fin(17)) & Fin(12) & (Inf(2) | (Fin(8)|Fin(17)) | Inf(13))) | Inf(11) | Inf(19)),random-rep
33,44.80653760256246,31.73997310223058,22.025142196798697,21.208601200487465,21.295795595506206,376.64524104911834,FFFFFF,100000,125375,3,1,1,99998,20,(Fin(6) & (Inf(6) | (Fin(19) & (Inf(8) | (Fin(2)|Fin(11)))))) | (((Fin(6)|Fin(14)|Fin(18)) | Inf(5) | Inf(18) | Inf(0)) & ((Inf(1)&Inf(13)) | Fin(7) | ((Fin(17) | (Inf(14) & Fin(7)) | Inf(3)) & Fin(4) & Inf(6)) | ((Inf(6) | (Inf(8)&Inf(17))) & (((Fin(9)|Fin(15)) & (Inf(4)&Inf(13))) | (Inf(15) & Fin(16))) & (Inf(13)&Inf(15)))) & (Inf(4)&Inf(12)&Inf(14)&Inf(17)) & (Inf(6) | (Fin(0)|Fin(18))) & Fin(10)) | ((Inf(10)&Inf(16)) & Fin(13)),random-rep
34,7.8351919003762305,2.4703328998293728,2.4823558900970966,2.4632338603259996,2.5013144803233445,198.23640750837512,FFFFFF,100000,125252,2,2,2,100000,20,(Fin(17) & ((Fin(9)|Fin(19)) | Inf(10) | Inf(10))) | (((((Fin(1) & Fin(19) & Inf(7)) | (Fin(11)|Fin(15)) | Inf(18) | Inf(10) | Inf(8) | Inf(10)) & Inf(18) & (Fin(2)|Fin(18)) & (Inf(13) | Inf(14) | Inf(15))) | (Fin(3) & (Inf(1)&Inf(15)) & Fin(0)) | (Inf(19) & (Inf(18) | Fin(5))) | (Fin(1) & Inf(16) & Fin(18)) | Inf(14) | Inf(7) | Inf(16) | Fin(6)) & (Inf(8)&Inf(13)&Inf(18)) & ((Fin(12) & Fin(10) & Inf(8)) | Inf(2) | Inf(16) | (Fin(12) & (Fin(2)|Fin(9)) & Fin(5) & Inf(12))) & (Inf(19) | Inf(11)) & Fin(4)),random-rep
35,7.284472739556804,0.049593330407515165,0.043986012798268345,0.043991161801386625,0.04438897540094331,514.6673599956557,FFFFFF,100000,125678,1,1,1,100000,20,((((Fin(13) & Fin(10)) | Inf(7)) & (Inf(16) | Inf(13)) & ((Fin(8)|Fin(19)) | Inf(3)) & (Inf(14) | (Fin(13) & (Inf(8) | Inf(13) | Inf(13) | Inf(5))))) | (Inf(1)&Inf(19)) | ((((Inf(4)&Inf(13)&Inf(18)) & Fin(0) & (Inf(17) | Fin(18)) & Fin(16) & (Inf(15) | Fin(11))) | Inf(7)) & (Inf(4)&Inf(13)) & (Fin(16) | Inf(8)))) & (((Fin(8)|Fin(12)) & (Inf(6) | Fin(12))) | Inf(16) | (Fin(4)|Fin(8)) | Inf(13) | (Inf(9) & Fin(2))),random-rep
